ID,PLATFORM,BOT,BROWSER,DIST
89705,Windows,False,Chrome,
89706,Windows,False,Chrome,
89707,Windows,False,Chrome,
89708,iOS,False,Safari,iPhone
89709,Windows,False,Firefox,
89710,Mac OS,False,Safari,
89711,Android,False,Chrome,Android
89713,Windows,False,ChromiumEdge,
89714,Mac OS,False,Chrome,
89715,Windows,False,Chrome,
89716,Windows,False,Chrome,
89717,iOS,False,Safari,iPhone
89718,Mac OS,False,Chrome,
89719,Mac OS,False,Safari,
89720,iOS,False,Safari,iPhone
89721,Android,False,Chrome,Android
89722,Mac OS,False,Safari,
89723,Mac OS,False,Firefox,
89724,Mac OS,False,Safari,
89725,iOS,False,Safari,IPad
89726,iOS,False,Safari,iPhone
89727,iOS,False,,iPhone
89728,Windows,False,Chrome,
89729,iOS,False,Safari,iPhone
89730,Windows,False,ChromiumEdge,
89731,iOS,False,Safari,iPhone
89732,Windows,False,Chrome,
89733,Windows,False,Chrome,
89734,iOS,False,Safari,iPhone
89736,Mac OS,False,Safari,
89737,Mac OS,False,Chrome,
89738,Windows,False,Chrome,
89739,Windows,False,Chrome,
89740,Windows,False,Chrome,
89741,Windows,False,Chrome,
89742,Windows,False,ChromiumEdge,
89743,Mac OS,False,Safari,
89745,iOS,False,Safari,iPhone
89746,Mac OS,False,Chrome,
89747,Windows,False,Chrome,
89748,Windows,False,Chrome,
89749,Android,False,Chrome,Android
89750,Windows,False,Chrome,
89751,Windows,False,Firefox,
89752,iOS,False,ChromeiOS,iPhone
89753,Mac OS,False,Safari,
89754,Windows,False,Chrome,
89755,Windows,False,Chrome,
89756,Mac OS,False,Safari,
89757,iOS,False,Safari,IPad
89758,iOS,False,Safari,iPhone
89759,Mac OS,False,Safari,
89760,Android,False,Chrome,Android
89761,Android,False,Chrome,Android
89762,Mac OS,False,Safari,
89763,Windows,False,Chrome,
89764,Windows,False,Chrome,
89765,Windows,False,Chrome,
89766,iOS,False,Safari,iPhone
89767,Mac OS,False,Safari,
89768,Windows,False,Chrome,
89769,Mac OS,False,Chrome,
89770,Android,False,Chrome,Android
89771,Mac OS,False,Safari,
89772,Mac OS,False,Safari,
89773,Mac OS,False,Safari,
89774,Windows,False,Chrome,
89775,iOS,False,Safari,iPhone
89776,Mac OS,False,Chrome,
89777,Android,False,Chrome,Android
89778,Windows,False,Chrome,
89779,iOS,False,Safari,iPhone
89780,Windows,False,Firefox,
89781,Mac OS,False,Safari,
89782,Android,False,Chrome,Android
89783,Mac OS,False,Safari,
89784,Mac OS,False,Safari,
89785,Android,False,Chrome,Android
89786,Windows,False,Chrome,
89787,Windows,False,Chrome,
89788,Mac OS,False,Safari,
89789,Mac OS,False,Safari,
89790,Windows,False,Chrome,
89791,Windows,False,Chrome,
89792,Windows,False,ChromiumEdge,
89793,iOS,False,Safari,iPhone
89794,Windows,False,Chrome,
89795,iOS,False,Safari,iPhone
89796,Mac OS,False,Safari,
89797,Mac OS,False,Safari,
89798,Windows,False,Chrome,
89799,Mac OS,False,Safari,
89800,iOS,False,ChromeiOS,iPhone
89801,Mac OS,False,Safari,
89802,Windows,False,Chrome,
89803,iOS,False,Safari,iPhone
89804,Mac OS,False,Safari,
89805,Windows,False,Chrome,
89806,Windows,False,Chrome,
89807,iOS,False,,iPhone
89808,iOS,False,Safari,iPhone
89809,Mac OS,False,Chrome,
89810,Mac OS,False,Safari,
89811,Mac OS,False,Chrome,
89812,Mac OS,False,Safari,
89813,Mac OS,False,Safari,
89814,Mac OS,False,Safari,
89815,Windows,False,Chrome,
89816,iOS,False,Safari,iPhone
89817,Android,False,Chrome,Android
89818,Windows,False,Chrome,
89819,Windows,False,ChromiumEdge,
89820,Mac OS,False,Safari,
89822,Mac OS,False,Chrome,
89823,Linux,False,Chrome,
89825,Android,False,Chrome,Android
89826,Windows,False,Firefox,
89827,Android,False,Chrome,Android
89828,Mac OS,False,Safari,
89829,iOS,False,,iPhone
89830,iOS,False,Safari,iPhone
89831,Windows,False,Chrome,
89832,Windows,False,Chrome,
89833,Windows,False,Chrome,
89834,Mac OS,False,Safari,
89835,Windows,False,Chrome,
89836,Windows,False,Chrome,
89837,Android,False,Chrome,Android
89838,Mac OS,False,Chrome,
89839,iOS,False,Safari,iPhone
89840,Windows,False,Chrome,
89841,Windows,False,ChromiumEdge,
89842,Windows,False,Chrome,
89843,Windows,False,Chrome,
89844,Android,False,Chrome,Android
89845,Windows,False,Chrome,
89846,iOS,False,Safari,iPhone
89847,iOS,False,Safari,iPhone
89848,Windows,False,Chrome,
89849,Android,False,Chrome,Android
89850,Windows,False,Chrome,
89851,Windows,False,Chrome,
89852,Windows,False,ChromiumEdge,
89853,Mac OS,False,Safari,
89854,iOS,False,Safari,iPhone
89855,Mac OS,False,Safari,
89856,Windows,False,Chrome,
89857,Windows,False,Chrome,
89858,iOS,False,Safari,iPhone
89859,iOS,False,,IPad
89860,Windows,False,Chrome,
89861,Mac OS,False,Safari,
89862,iOS,False,Safari,iPhone
89863,Mac OS,False,Safari,
89864,Windows,False,ChromiumEdge,
89865,Mac OS,False,Chrome,
89866,Windows,False,Chrome,
89867,Windows,False,Chrome,
89868,Windows,False,Firefox,
89869,iOS,False,Safari,IPad
89870,Windows,False,Chrome,
89871,Windows,False,ChromiumEdge,
89872,Windows,False,Chrome,
89873,Windows,False,Firefox,
89874,iOS,False,Safari,iPhone
89875,Windows,False,Chrome,
89876,Windows,False,Chrome,
89877,Windows,False,Chrome,
89878,Windows,False,Chrome,
89879,Mac OS,False,Safari,
89880,iOS,False,Safari,iPhone
89881,iOS,False,Safari,iPhone
89882,Windows,False,ChromiumEdge,
89883,iOS,False,Safari,iPhone
89884,Windows,False,Chrome,
89885,Windows,False,Chrome,
89886,Mac OS,False,Chrome,
89887,Mac OS,False,Chrome,
89888,Mac OS,False,Chrome,
89889,Mac OS,False,Safari,
89890,iOS,False,Safari,iPhone
89891,Windows,False,Firefox,
89892,iOS,False,ChromeiOS,iPhone
89893,iOS,False,Safari,iPhone
89894,Mac OS,False,Safari,
89895,Windows,False,Chrome,
89896,iOS,False,Safari,iPhone
89897,Windows,False,Firefox,
89898,Android,False,Chrome,Android
89900,Windows,False,Chrome,
89901,Windows,False,Chrome,
89902,iOS,False,Safari,iPhone
89903,iOS,False,Safari,iPhone
89904,iOS,False,Safari,iPhone
89905,Windows,False,Chrome,
89907,Windows,False,Chrome,
89908,Android,False,Chrome,Android
89909,Android,False,Chrome,Android
89910,Android,False,Chrome,Android
89911,Windows,False,Chrome,
89912,iOS,False,Safari,iPhone
89913,Mac OS,False,Safari,
89914,Windows,False,Chrome,
89915,Windows,False,ChromiumEdge,
89916,Windows,False,Chrome,
89917,Windows,False,Chrome,
89918,iOS,False,Safari,iPhone
89920,Android,False,Chrome,Android
89921,Linux,False,Chrome,
89922,Mac OS,False,Safari,
89923,Mac OS,False,Safari,
89924,Mac OS,False,Safari,
89925,iOS,False,Safari,iPhone
89926, ChromeOS,False,Chrome,
89927,Windows,False,Chrome,
89928,iOS,False,,iPhone
89929,Android,False,Chrome,Android
89930,iOS,False,Safari,iPhone
89931,Windows,False,Chrome,
89932,Mac OS,False,Chrome,
89933,iOS,False,Safari,iPhone
89934,iOS,False,ChromeiOS,iPhone
89935,iOS,False,Safari,iPhone
89936,Mac OS,False,Safari,
89937,Windows,False,Chrome,
89938,Mac OS,False,Chrome,
89939,iOS,False,Safari,iPhone
89940,Windows,False,Chrome,
89941,Mac OS,False,Safari,
89942,Windows,False,Chrome,
89943,Windows,False,Chrome,
89944,Android,False,Chrome,Android
89945,Windows,False,ChromiumEdge,
89946,Windows,False,ChromiumEdge,
89947,Mac OS,False,Safari,
89948,Windows,False,Chrome,
89949,iOS,False,Safari,iPhone
89950,Mac OS,False,Chrome,
89951,iOS,False,Safari,iPhone
89952,Windows,False,Firefox,
89953,Android,False,Chrome,Android
89954,Windows,False,Firefox,
89955,Windows,False,Chrome,
89956,Windows,False,Chrome,
89957,Mac OS,False,Safari,
89958,Windows,False,ChromiumEdge,
89959,Windows,False,Chrome,
89960,Windows,False,Chrome,
89961,iOS,False,ChromeiOS,iPhone
89962,Windows,False,Chrome,
89963,Windows,False,Chrome,
89964,Mac OS,False,Safari,
89965,Android,False,Chrome,Android
89966,Android,False,Chrome,Android
89967,Android,False,Chrome,Android
89968,Windows,False,Chrome,
89969,iOS,False,ChromeiOS,iPhone
89970,Mac OS,False,Chrome,
89971,Windows,False,Chrome,
89972,Windows,False,Chrome,
89973,Windows,False,Firefox,
89974,Windows,False,Chrome,
89975,iOS,False,ChromeiOS,iPhone
89976,iOS,False,Safari,iPhone
89977,Windows,False,Chrome,
89978,Mac OS,False,Chrome,
89980,iOS,False,Safari,iPhone
89981,Mac OS,False,Chrome,
89982,iOS,False,Safari,IPad
89983,Android,False,Chrome,Android
89984,Windows,False,Chrome,
89985,Windows,False,Chrome,
89986,Windows,False,Chrome,
89987,Windows,False,Chrome,
89988,Windows,False,Chrome,
89989,iOS,False,ChromeiOS,iPhone
89990,Windows,False,Chrome,
89991,Mac OS,False,Safari,
89992,Mac OS,False,Chrome,
89993,iOS,False,Safari,iPhone
89994,Windows,False,Chrome,
89995,Mac OS,False,Safari,
89996,Windows,False,Chrome,
89997,Windows,False,Chrome,
89998,iOS,False,Safari,iPhone
89999,iOS,False,Safari,iPhone
90000,Windows,False,Chrome,
90001,Windows,False,Chrome,
90002,Windows,False,Firefox,
90003,Windows,False,Chrome,
90004,Windows,False,Chrome,
90005,Android,False,Chrome,Android
90006,Mac OS,False,Safari,
90007,iOS,False,Safari,iPhone
90008,Windows,False,Chrome,
90009,iOS,False,Safari,iPhone
90010,iOS,False,ChromeiOS,iPhone
90011,Mac OS,False,Chrome,
90012,Android,False,Chrome,Android
90013,iOS,False,ChromeiOS,iPhone
90014,Windows,False,Chrome,
90015,Android,False,Chrome,Android
90016,iOS,False,,iPhone
90017,iOS,False,Safari,iPhone
90018,iOS,False,,iPhone
90019,Windows,False,Chrome,
90020,Windows,False,Chrome,
90021,Windows,False,ChromiumEdge,
90022,Mac OS,False,Chrome,
90023,Android,False,Chrome,Android
90024,Android,False,Chrome,Android
90025,Windows,False,Chrome,
90026,Windows,False,Chrome,
90027,Mac OS,False,Chrome,
90028,Windows,False,ChromiumEdge,
90029,Windows,False,Chrome,
90030,iOS,False,Safari,IPad
90031,Windows,False,Chrome,
90032,Windows,False,ChromiumEdge,
90033,Mac OS,False,Safari,
90034,Mac OS,False,Safari,
90035,iOS,False,ChromeiOS,iPhone
90036,Mac OS,False,Safari,
90037,Mac OS,False,Safari,
90038,iOS,False,Safari,iPhone
90039,Windows,False,Chrome,
90040,Android,False,Chrome,Android
90041,Mac OS,False,Chrome,
90042,iOS,False,,iPhone
90043,Mac OS,False,Chrome,
90044,Mac OS,False,Safari,
90045,iOS,False,Safari,iPhone
90047,Android,False,Chrome,Android
90048,iOS,False,Safari,iPhone
90049,Windows,False,Chrome,
90050,Windows,False,ChromiumEdge,
90051,Windows,False,ChromiumEdge,
90052,Mac OS,False,Safari,
90053,Windows,False,Chrome,
90054,Mac OS,False,Safari,
90055,Mac OS,False,Safari,
90056,Windows,False,Chrome,
90057,Windows,False,Chrome,
90058,Windows,False,Chrome,
90059,Mac OS,False,Chrome,
90060,Windows,False,Chrome,
90061,Windows,False,ChromiumEdge,
90062,Mac OS,False,Safari,
90063,Linux,False,Chrome,
90064,Android,False,Chrome,Android
90065,iOS,False,Safari,iPhone
90066,iOS,False,Safari,iPhone
90067,Mac OS,False,Safari,
90068,Windows,False,Chrome,
90069,iOS,False,Safari,iPhone
90070,Mac OS,False,Safari,
90071,iOS,False,Safari,iPhone
90072,Windows,False,Chrome,
90073,Windows,False,Firefox,
90074,Mac OS,False,Chrome,
90075,Windows,False,Firefox,
90076,Windows,False,Chrome,
90077,Windows,False,ChromiumEdge,
90078,Windows,False,Chrome,
90079,Windows,False,Chrome,
90080,Android,False,Chrome,Android
90081,iOS,False,,iPhone
90082,Windows,False,ChromiumEdge,
90083,Android,False,Chrome,Android
90084,iOS,False,Safari,iPhone
90085,Mac OS,False,Chrome,
90086,Mac OS,False,Firefox,
90087,iOS,False,,iPhone
90088,iOS,False,Safari,iPhone
90089,Mac OS,False,Safari,
90090,Mac OS,False,Safari,
90091,Windows,False,Chrome,
90092,Windows,False,Chrome,
90093,iOS,False,,iPhone
90094,Windows,False,Chrome,
90095,iOS,False,,iPhone
90096,Windows,False,Chrome,
90097,Android,False,Chrome,Android
90099,Windows,False,Chrome,
90100,Windows,False,Chrome,
90101,Windows,False,Chrome,
90102,Windows,False,ChromiumEdge,
90103,Android,False,Chrome,Android
90104,Windows,False,ChromiumEdge,
90105,Mac OS,False,Chrome,
90106,iOS,False,ChromeiOS,iPhone
90107,iOS,False,,IPad
90108,Windows,False,Chrome,
90109,Windows,False,Chrome,
90110,Windows,False,Chrome,
90111,Android,False,Chrome,Android
90112,Mac OS,False,Safari,
90113,iOS,False,Safari,iPhone
90114,iOS,False,Safari,iPhone
90115,Windows,False,Chrome,
90116,iOS,False,Safari,iPhone
90117,iOS,False,Safari,iPhone
90118,Windows,False,Chrome,
90119,Windows,False,Chrome,
90120,Android,False,Chrome,Android
90122,iOS,False,,iPhone
90123,iOS,False,Safari,iPhone
90124, ChromeOS,False,Chrome,
90125,Windows,False,ChromiumEdge,
90126,Android,False,Chrome,Android
90127,iOS,False,Safari,iPhone
90128,Windows,False,Chrome,
90129,Mac OS,False,Safari,
90130,Mac OS,False,Chrome,
90132,Mac OS,False,Safari,
90133,iOS,False,Safari,IPad
90134,Windows,False,Chrome,
90135,iOS,False,Safari,iPhone
90136,Windows,False,Chrome,
90137,Mac OS,False,Safari,
90138,Windows,False,Firefox,
90139,Windows,False,Chrome,
90140,iOS,False,ChromeiOS,iPhone
90141,iOS,False,Safari,iPhone
90142,Windows,False,Chrome,
90143,Android,False,Chrome,Android
90144,Mac OS,False,Safari,
90145,Windows,False,Chrome,
90146,Windows,False,Chrome,
90147,Windows,False,Chrome,
90148,Mac OS,False,Chrome,
90149,Windows,False,ChromiumEdge,
90150,Android,False,Chrome,Android
90151,iOS,False,Safari,iPhone
90152,Windows,False,Chrome,
90153,Windows,False,ChromiumEdge,
90154,iOS,False,ChromeiOS,iPhone
90155,Linux,False,Chrome,
90156, ChromeOS,False,Chrome,
90157,Mac OS,False,Safari,
90158,Mac OS,False,Chrome,
90159,Windows,False,Firefox,
90160,Windows,False,Chrome,
90161,iOS,False,Safari,iPhone
90162,Windows,False,Chrome,
90163,Mac OS,False,Safari,
90164,iOS,False,,iPhone
90165,Windows,False,Chrome,
90166,Windows,False,Chrome,
90167,Windows,False,Chrome,
90168,Windows,False,ChromiumEdge,
90169,Windows,False,Chrome,
90170,iOS,False,Safari,iPhone
90171,Windows,False,Chrome,
90173,Mac OS,False,Safari,
90174,Mac OS,False,Chrome,
90175,Mac OS,False,Safari,
90176,Mac OS,False,Chrome,
90177,iOS,False,Safari,iPhone
90178,Mac OS,False,Safari,
90179,Windows,False,ChromiumEdge,
90180,Windows,False,Chrome,
90181,Windows,False,Chrome,
90182,Windows,False,Chrome,
90183,iOS,False,Safari,iPhone
90184,Windows,False,Chrome,
90185,Windows,False,ChromiumEdge,
90186,Windows,False,Chrome,
90187,iOS,False,Safari,IPad
90188,iOS,False,Safari,iPhone
90189,iOS,False,Safari,iPhone
90190,Windows,False,ChromiumEdge,
90191,Windows,False,Chrome,
90192,Mac OS,False,Chrome,
90193,Windows,False,Chrome,
90194,Android,False,Chrome,Android
90195,iOS,False,Safari,iPhone
90196,iOS,False,Safari,iPhone
90197,Android,False,Chrome,Android
90198,Windows,False,Chrome,
90199,iOS,False,Safari,iPhone
90200,Mac OS,False,Chrome,
90202,iOS,False,Safari,iPhone
90203,Windows,False,ChromiumEdge,
90204,Windows,False,Firefox,
90205,iOS,False,Safari,iPhone
90206,Windows,False,Chrome,
90207,Mac OS,False,Safari,
90208,Windows,False,ChromiumEdge,
90209,Windows,False,Chrome,
90210,Mac OS,False,Chrome,
90211,Mac OS,False,Chrome,
90212,Android,False,Chrome,Android
90213,Mac OS,False,Safari,
90214,Windows,False,Chrome,
90215,iOS,False,Safari,iPhone
90216,iOS,False,ChromeiOS,iPhone
90217,Android,False,Chrome,Android
90218,Mac OS,False,Chrome,
90219,Windows,False,ChromiumEdge,
90220,iOS,False,ChromeiOS,IPad
90221,Mac OS,False,Chrome,
90222,Mac OS,False,Safari,
90223,Windows,False,ChromiumEdge,
90224,Windows,False,Chrome,
90225,iOS,False,Safari,iPhone
90226,Mac OS,False,Chrome,
90227,iOS,False,Safari,iPhone
90228,Windows,False,Firefox,
90229,iOS,False,Safari,iPhone
90230,Windows,False,Chrome,
90231,Windows,False,Chrome,
90232,Mac OS,False,Chrome,
90233,iOS,False,,IPad
90234,Mac OS,False,Safari,
90235,Windows,False,ChromiumEdge,
90236,iOS,False,Safari,iPhone
90237,Windows,False,Chrome,
90238,iOS,False,,IPad
90239,Windows,False,Chrome,
90240,Windows,False,Chrome,
90241,Mac OS,False,Chrome,
90242,iOS,False,Safari,iPhone
90243,Mac OS,False,Chrome,
90244,Windows,False,ChromiumEdge,
90245,Windows,False,Chrome,
90246,Windows,False,Chrome,
90247,Windows,False,Chrome,
90248,Android,False,Chrome,Android
90249,Windows,False,Chrome,
90250,Mac OS,False,Safari,
90251,Windows,False,ChromiumEdge,
90252,Android,False,Chrome,Android
90253,iOS,False,Safari,iPhone
90254,Android,False,Chrome,Android
90255,Windows,False,Chrome,
90256,iOS,False,,IPad
90257,Windows,False,Firefox,
90258,Windows,False,Firefox,
90259,Windows,False,Chrome,
90260,iOS,False,Safari,IPad
90261,Mac OS,False,Chrome,
90262,Windows,False,Chrome,
90263,Windows,False,Firefox,
90264,Windows,False,Chrome,
90265,Windows,False,Chrome,
90266,Mac OS,False,Chrome,
90267,iOS,False,Safari,iPhone
90268,Windows,False,ChromiumEdge,
90269,Windows,False,ChromiumEdge,
90270,Mac OS,False,Safari,
90271,Windows,False,ChromiumEdge,
90272,Windows,False,Chrome,
90273,Windows,False,Chrome,
90274,Windows,False,Chrome,
90275,Windows,False,Chrome,
90276,Windows,False,Chrome,
90277,Windows,False,Chrome,
90278,Mac OS,False,Safari,
90279,Mac OS,False,Safari,
90280,Windows,False,Chrome,
90281,Windows,False,Chrome,
90282,Mac OS,False,Safari,
90283,iOS,False,Safari,iPhone
90284,iOS,False,Safari,iPhone
90286,Windows,False,Chrome,
90287,Android,False,Chrome,Android
90288,iOS,False,,IPad
90289,Windows,False,ChromiumEdge,
90290, ChromeOS,False,Chrome,
90291,iOS,False,Safari,iPhone
90292,Mac OS,False,Chrome,
90293,Mac OS,False,Chrome,
90294,Mac OS,False,Chrome,
90295,Windows,False,Chrome,
90296,iOS,False,Safari,iPhone
90297,Windows,False,Chrome,
90298,Windows,False,Chrome,
90299,iOS,False,Safari,iPhone
90300,Windows,False,ChromiumEdge,
90301,iOS,False,,iPhone
90302,Windows,False,Chrome,
90303,iOS,False,,iPhone
90304,iOS,False,Safari,iPhone
90305,Windows,False,ChromiumEdge,
90306,Windows,False,Chrome,
90307,iOS,False,,iPhone
90309,Windows,False,Chrome,
90310,iOS,False,Safari,iPhone
90311,Android,False,Chrome,Android
90312,iOS,False,Safari,IPad
90313,Windows,False,Chrome,
90314,Windows,False,Chrome,
90315,Windows,False,Chrome,
90316,Android,False,Chrome,Android
90317,Android,False,Chrome,Android
90318,Mac OS,False,Safari,
90319,iOS,False,Safari,iPhone
90320,Windows,False,ChromiumEdge,
90321,Mac OS,False,Safari,
90322,Android,False,Chrome,Android
90323,iOS,False,Safari,iPhone
90324,iOS,False,Safari,IPad
90325,Android,False,Chrome,Android
90326,Windows,False,Chrome,
90327,iOS,False,Safari,iPhone
90329,Windows,False,Chrome,
90330,Linux,False,Chrome,
90331,Windows,False,ChromiumEdge,
90332,iOS,False,Safari,iPhone
90333,Mac OS,False,Safari,
90334,Windows,False,Chrome,
90335,Windows,False,Chrome,
90336,Mac OS,False,Safari,
90337,Mac OS,False,Chrome,
90338,Windows,False,Chrome,
90339,Windows,False,Chrome,
90340,Windows,False,Chrome,
90341,Mac OS,False,Chrome,
90342,Mac OS,False,Chrome,
90343,Windows,False,Chrome,
90344,Mac OS,False,Chrome,
90345,Windows,False,Chrome,
90346,iOS,False,Safari,iPhone
90347,iOS,False,Safari,iPhone
90348,Linux,False,Chrome,
90349,iOS,False,Safari,iPhone
90350,Mac OS,False,Safari,
90351,Mac OS,False,Safari,
90352,Mac OS,False,Safari,
90353,Windows,False,Chrome,
90354,Mac OS,False,Safari,
90355,Windows,False,Chrome,
90356,iOS,False,ChromeiOS,iPhone
90357, ChromeOS,False,Chrome,
90358,Mac OS,False,Chrome,
90359,iOS,False,Safari,iPhone
90360,Android,False,Chrome,Android
90361,Mac OS,False,Safari,
90362,Windows,False,Chrome,
90363,Mac OS,False,Chrome,
90364,Windows,False,Chrome,
90365,Windows,False,Chrome,
90366,Mac OS,False,Chrome,
90367,Windows,False,Chrome,
90368,Mac OS,False,Safari,
90369,Windows,False,Chrome,
90370,Windows,False,Chrome,
90371,Windows,False,Chrome,
90373,Windows,False,Chrome,
90374,Windows,False,Chrome,
90375,Mac OS,False,Chrome,
90376,Windows,False,Chrome,
90377,Windows,False,Chrome,
90378,Mac OS,False,Firefox,
90379,Windows,False,Chrome,
90380,iOS,False,Safari,iPhone
90381,Windows,False,Chrome,
90382,Windows,False,Chrome,
90383,Windows,False,ChromiumEdge,
90384,iOS,False,Safari,iPhone
90385,Mac OS,False,Chrome,
90386, ChromeOS,False,Chrome,
90387, ChromeOS,False,Chrome,
90388,Windows,False,Chrome,
90389,Windows,False,ChromiumEdge,
90390,iOS,False,Safari,iPhone
90391,Mac OS,False,Safari,
90392,iOS,False,Safari,IPad
90393,iOS,False,Safari,iPhone
90394,Mac OS,False,Safari,
90395,Windows,False,Chrome,
90396,iOS,False,Safari,iPhone
90397,Mac OS,False,Safari,
90398,Mac OS,False,Safari,
90399,Windows,False,Chrome,
90400,iOS,False,Safari,iPhone
90401,iOS,False,,IPad
90402,Windows,False,Chrome,
90403,Windows,False,Firefox,
90404,Windows,False,Chrome,
90405,Mac OS,False,Safari,
90406,Mac OS,False,Chrome,
90407,Windows,False,Chrome,
90408,Mac OS,False,Safari,
90409,Windows,False,Chrome,
90410,iOS,False,ChromeiOS,IPad
90411,Windows,False,Chrome,
90412,Android,False,Chrome,Android
90413,Windows,False,Chrome,
90414,Mac OS,False,Safari,
